item_id,item_price,product_type,department_name
F2466,1523.5,E261,Garden & Outdoors
F5300,2131,B859,Apps & Games
I106,2361.5,I007,Apps & Games
F6826,3136,E389,Electronics
B3352,2275,D880,Computers & Accessories
B7943,3200,C884,Computers & Accessories
I5491,688,B840,Computers & Accessories
H483,701,C159,Baby
J3624,947.5,B071,Collectibles
G0935,284.5,H233,Beauty
C2902,4579,I726,Beauty
I032,953,H428,Baby
B08366,2298,G786,Baby
I8648,1888,H246,Computers & Accessories
C7365,11456,H899,Garden & Outdoors
G91,1555,G23,Beauty
H2393,3209.5,E576,Furniture
I4876,1350.5,B690,Clothing & Accessories
I7221,1411,J41,Electronics
F2277,1145.5,B0304,Computers & Accessories
C1274,8132.5,G825,Books
J2793,457.5,G864,Garden & Outdoors
B08415,220.5,F416,Clothing & Accessories
F7454,23680,D893,Beauty
B26557,300.5,C920,Beauty
E9591,752,H344,Beauty
J4102,1279,B155,Collectibles
H2758,1929.5,J86,Electronics
H6149,320,C874,Clothing & Accessories
J8612,3872,H111,Clothing & Accessories
B00322,1267,B0127,Garden & Outdoors
B10121,1123,E300,Collectibles
E6284,1987,J723,Books
B23310,10214,D009,Garden & Outdoors
B26924,573,E362,Garden & Outdoors
I888,996.5,J225,Apps & Games
B16380,1235.5,F060,Collectibles
B7688,1321.5,G014,Baby
J0725,380.5,I984,Beauty
B25692,6368,G678,Garden & Outdoors
I6324,2013,J099,Apps & Games
E5607,1005,E631,Electronics
F5467,332.5,H738,Electronics
I67,889.5,D351,Apps & Games
G2781,1699,I768,Baby
J3203,3168,F164,Clothing & Accessories
B28102,2286,G661,Clothing & Accessories
G2307,828.5,C510,Collectibles
H0092,987.5,E819,Electronics
B5315,1149,B713,Electronics
J6032,284.5,I,Clothing & Accessories
D2831,1550,C456,Clothing & Accessories
H2057,1005,H284,Garden & Outdoors
B30741,2108.5,G714,Clothing & Accessories
G6612,556,C874,Clothing & Accessories
B03231,1267,B07,Books
E0618,2851,C56,Garden & Outdoors
I5914,297.5,C724,Apps & Games
H1669,2822,G258,Computers & Accessories
B04684,1031,G105,Computers & Accessories
F2094,272,G186,Baby
B03011,3254,F071,Books
J8312,10624,D009,Apps & Games
J2139,156.5,F834,Beauty
C4317,576,H455,Furniture
H2867,2478,I324,Beauty
G2370,486,I684,Beauty
I5239,336,C365,Garden & Outdoors
B8909,4003,J488,Electronics
I0809,2716.5,F305,Furniture
I6025,3840,E279,Collectibles
B27223,1299,I506,Collectibles
I0189,4291,B230,Electronics
B07511,380.5,F426,Collectibles
H4617,5696,C51,Apps & Games
C4613,1008,D83,Books
B3711,464,B588,Computers & Accessories
G9078,2208,D680,Books
H3492,476.5,H701,Garden & Outdoors
C6924,864,E253,Computers & Accessories
B02886,715.5,C509,Beauty
B07299,1904,I324,Books
B19652,1246.5,F609,Computers & Accessories
J6738,1239,F347,Electronics
B01715,796.5,B049,Furniture
B02317,892.5,E098,Computers & Accessories
B2409,16404,F403,Garden & Outdoors
B3240,796.5,C106,Computers & Accessories
B24128,798.5,J035,Collectibles
C6224,144,D055,Apps & Games
J0215,640,I,Books
B9634,400,D328,Beauty
B9896,761.5,G436,Collectibles
B15425,2563,I252,Garden & Outdoors
B23690,4433.5,J086,Electronics
B05236,484,J270,Collectibles
D9985,25,G379,Collectibles
J6746,992,C111,Furniture
I1907,880,B0475,Furniture
D6015,13721.5,F208,Collectibles
B26166,2848,G597,Computers & Accessories
B31820,1062.5,H941,Furniture
H3209,636.5,E988,Furniture
B12483,5385.5,J086,Furniture
C037,1411,B775,Garden & Outdoors
F7791,1059.5,F420,Electronics
J1234,1152,H03,Apps & Games
B31725,230,D113,Clothing & Accessories
B0952,3008,J670,Beauty
B0031,313.5,B0098,Garden & Outdoors
B8430,3162,E017,Furniture
B32047,1843,E183,Apps & Games
B3454,976,J299,Electronics
B29420,720,B859,Books
B19330,604.5,F276,Collectibles
B16807,1952,E422,Apps & Games
D6764,5472,H192,Collectibles
E4734,884,E115,Baby
B11939,979,E822,Furniture
B16788,246,E340,Electronics
G7981,947.5,D544,Beauty
E4944,3424,E048,Clothing & Accessories
B14372,1123,C555,Books
J9322,5504,J015,Computers & Accessories
G5345,252.5,C917,Collectibles
D0768,1120,F276,Books
E8958,1699,C270,Electronics
B00635,8832,G48,Books
B4162,1437,G818,Garden & Outdoors
B5144,368,C803,Baby
D6907,1008,J582,Baby
B23892,92.5,F456,Beauty
C2607,2918,J008,Furniture
C6317,601.5,B945,Computers & Accessories
E7256,1028,G0,Apps & Games
E5894,1152,G673,Beauty
B22612,15520,H878,Books
B00718,570,G361,Computers & Accessories
C4985,1408,F449,Apps & Games
B02572,1005,D934,Clothing & Accessories
B6874,1984,E865,Baby
I1013,524.5,H656,Beauty
J2836,534,H195,Beauty
E8227,1592.5,H428,Electronics
G7367,10208,C475,Furniture
J885,1725,B089,Beauty
F5491,1094,I899,Books
B0645,1699,J41,Electronics
D2976,1062.5,E309,Clothing & Accessories
I1278,514,I506,Baby
B2145,412.5,H364,Computers & Accessories
B01217,9173,B0099,Furniture
B5660,32,G812,Clothing & Accessories
C2885,294.5,E014,Collectibles
D5105,2275,C387,Clothing & Accessories
B03282,921.5,B192,Clothing & Accessories
D6368,1021,B192,Computers & Accessories
F3930,656,J368,Electronics
B19393,7616,I765,Furniture
C3744,7968,J864,Beauty
H6280,819,E422,Electronics
G2022,180.5,H209,Beauty
F5359,348.5,I577,Furniture
C3249,1437,B713,Computers & Accessories
I9972,1273.5,G607,Clothing & Accessories
F7278,1146,D433,Collectibles
B05494,10252.5,J570,Beauty
H763,1656,J242,Baby
G9299,540.5,D529,Garden & Outdoors
B05323,1724.5,J008,Garden & Outdoors
I366,2275,E984,Collectibles
B21216,1434,I857,Clothing & Accessories
B28276,936,F459,Apps & Games
H8582,432,E93,Garden & Outdoors
B29537,6396.5,G,Computers & Accessories
B12386,736,J065,Garden & Outdoors
E0069,828.5,B732,Apps & Games
B18129,1116.5,C167,Apps & Games
B4801,1434,H023,Clothing & Accessories
C6329,188.5,C189,Books
F0567,284.5,F416,Garden & Outdoors
B11790,4636.5,E986,Electronics
B6571,928,H884,Computers & Accessories
G8385,1152,J410,Beauty
F8117,409.5,G835,Beauty
B29655,729.5,C874,Electronics
J9955,2008,B86,Furniture
B13744,21984,B0004,Furniture
E2913,1117,I570,Apps & Games
E3079,1175,B0304,Beauty
F5840,2361.5,E458,Baby
E5689,345.5,I069,Electronics
C846,889.5,J550,Books
B08505,2298,G786,Beauty
I3280,1005,J743,Books
D6403,784,G164,Furniture
I6748,475,I28,Baby
B24397,1062.5,D448,Beauty
C2740,67061,F403,Beauty
F5624,5568,G483,Collectibles
B8671,3715,F31,Garden & Outdoors
D7653,1232,J397,Furniture
H8927,1324.5,C733,Collectibles
B24995,2188.5,B0059,Garden & Outdoors
D220,2851,E595,Garden & Outdoors
B12392,3168,B0114,Books
E6306,1568,B0541,Collectibles
B0868,5293,B073,Garden & Outdoors
H7193,1564.5,F609,Garden & Outdoors
C716,8352,D593,Apps & Games
B23671,940.5,F622,Books
B04835,6304,C874,Garden & Outdoors
E4185,1123,F966,Books
G1607,4297.5,J086,Beauty
G1585,4768,H141,Computers & Accessories
B23885,2877,H977,Books
B19854,584.5,B155,Clothing & Accessories
I7108,4502,J953,Apps & Games
C5342,2652.5,D537,Clothing & Accessories
B4239,515.5,C637,Electronics
E0289,412.5,F246,Furniture
B04131,2099.5,D113,Electronics
H686,601.5,G751,Collectibles
B3730,188.5,E014,Electronics
I7844,1104,I945,Collectibles
B17301,220.5,D247,Electronics
F632,4029,G687,Furniture
H3107,1212.5,J041,Books
I1379,57.5,F559,Electronics
G6640,915,F921,Books
J6073,1278.5,H539,Furniture
D2201,14054,C733,Clothing & Accessories
H8446,1062.5,F999,Collectibles
B31459,216,D113,Books
D2156,50880,J189,Collectibles
I1204,1261,C487,Clothing & Accessories
E536,1209.5,H768,Collectibles
F2262,8208,C690,Beauty
F3993,1339,B392,Computers & Accessories
G386,11680,C069,Baby
G5676,869.5,I597,Furniture
B8021,1437,J375,Collectibles
B7109,1062.5,D113,Garden & Outdoors
H7892,2211,E605,Electronics
B32256,953.5,B0412,Computers & Accessories
D3078,1408,B0395,Furniture
H8441,2528,B830,Books
G7207,1148.5,G702,Apps & Games
D4332,1177.5,I834,Baby
I5027,1149,D730,Computers & Accessories
B8055,252.5,H34,Furniture
B6761,3168,B726,Beauty
I9143,3450,B380,Clothing & Accessories
B4901,476,D521,Beauty
C8442,636.5,F459,Garden & Outdoors
I2146,604.5,H936,Computers & Accessories
E3902,2275,D484,Books
B2353,352,B457,Clothing & Accessories
J8841,1632,B137,Apps & Games
B02456,1517,I083,Beauty
D5533,796.5,J670,Computers & Accessories
B08410,331,H071,Computers & Accessories
F6082,944.5,D766,Apps & Games
C7911,4433.5,J086,Baby
D2356,2174,C874,Computers & Accessories
H1671,1120,J075,Apps & Games
E3261,3488,G823,Baby
E3230,1177.5,E108,Books
E9426,2932.5,E924,Beauty
B8623,3453,B702,Clothing & Accessories
C4292,947.5,F353,Apps & Games
B11839,3136,B008,Electronics
B24629,1149,B62,Furniture
G1474,1088,D632,Clothing & Accessories
F2944,392,D961,Clothing & Accessories
B7435,1436.5,B406,Baby
B22287,1152,D457,Baby
H6839,272,C724,Computers & Accessories
C3518,560,B071,Apps & Games
G5173,480,B840,Apps & Games
G1727,35168,G765,Clothing & Accessories
D9866,416,H879,Clothing & Accessories
B29329,732.5,I834,Clothing & Accessories
J7348,2208,J242,Baby
G9752,220.5,G107,Computers & Accessories
E5609,2563,F622,Furniture
B17105,993.5,I834,Collectibles
C2495,7648,D432,Clothing & Accessories
D4586,3945.5,J579,Beauty
B05231,3165,B20,Baby
C1984,1062.5,C31,Computers & Accessories
B1713,3168,E986,Baby
H802,480,G142,Electronics
E0009,667.5,C134,Apps & Games
C6561,1149,F055,Furniture
B16672,28128,C331,Computers & Accessories
C2883,1895,J550,Computers & Accessories
B18653,444.5,B155,Books
J5018,560,I450,Baby
B18618,956.5,B2,Computers & Accessories
J9986,2880,G367,Collectibles
C5147,1005,H863,Apps & Games
B14578,572.5,E036,Beauty
E8835,1264,I570,Collectibles
B28728,729.5,I121,Computers & Accessories
B9354,672,J352,Baby
B22639,19168,B0004,Furniture
C1363,1869,J099,Beauty
D1284,2295,E935,Apps & Games
D7501,236.5,G319,Furniture
B23224,313.5,D844,Furniture
B21059,1235.5,B438,Garden & Outdoors
B25653,892.5,H618,Furniture
G6818,892.5,J321,Electronics
B02968,10336,B137,Books
J3694,668.5,D055,Beauty
C1335,892.5,H284,Garden & Outdoors
F3065,1116.5,J270,Furniture
B328,940.5,H738,Collectibles
C7787,2620.5,D992,Collectibles
H6070,47586,D184,Books
C0289,318,E64,Electronics
D6180,1788.5,E179,Clothing & Accessories
B3797,156.5,G551,Apps & Games
J7235,3072,D561,Baby
B28471,104912.5,F403,Furniture
B5504,4838,J074,Apps & Games
I251,1895,B878,Books
B15049,1091.5,G74,Collectibles
J6954,160,H8,Collectibles
B10950,979,H948,Furniture
F5063,17075,D009,Garden & Outdoors
B4539,1440,H388,Baby
B20117,1584,G936,Books
B06800,476.5,C176,Clothing & Accessories
H143,1123,G417,Electronics
B01183,444.5,C090,Books
E105,2298,F91,Furniture
E3858,1629,J723,Furniture
B6155,950,J020,Electronics
F5523,53312,C099,Electronics
I2844,4320,I231,Garden & Outdoors
B16839,5120,F269,Books
B14176,1552,J749,Baby
B26676,1116.5,C183,Books
B24356,307,I020,Furniture
B4725,489.5,I69,Computers & Accessories
J8454,384,F269,Collectibles
B23604,3427,I580,Garden & Outdoors
C4668,1009,J86,Electronics
C9643,348.5,C085,Apps & Games
G1951,444.5,B0067,Collectibles
B0055,1276.5,I578,Baby
D792,1146,H023,Beauty
F6921,808,B0304,Beauty
B26405,1134.5,D392,Apps & Games
B4864,5088,B0333,Beauty
F5449,576,C524,Electronics
F433,368,H25,Electronics
I0693,1984,J73,Furniture
B17003,1497.5,B0471,Beauty
I3870,1113.5,J86,Furniture
D8818,60.5,B479,Apps & Games
B31206,979,J270,Baby
J070,1276.5,C724,Beauty
H3892,2236.5,J485,Books
D00,2675,C874,Computers & Accessories
B30682,4890,B77,Garden & Outdoors
G4853,252.5,J247,Clothing & Accessories
B8104,1593.5,H640,Beauty
F0925,873.5,C874,Electronics
B25772,933,F625,Beauty
D7567,16649.5,G239,Furniture
B25349,12729.5,E350,Clothing & Accessories
I9672,1293,B088,Electronics
C8049,944.5,J582,Baby
B09216,764.5,E936,Apps & Games
B04053,496,C432,Clothing & Accessories
G2880,10905.5,C377,Beauty
C345,380.5,B0441,Clothing & Accessories
D4913,81231,F403,Collectibles
B6942,412.5,I766,Clothing & Accessories
B5687,1120,G372,Computers & Accessories
B4198,371.5,I751,Apps & Games
B04100,3164.5,B0099,Clothing & Accessories
H1433,1888,C457,Books
G813,627,H078,Clothing & Accessories
F7160,5056,C51,Garden & Outdoors
I6379,540.5,I259,Furniture
F9598,3360,F403,Computers & Accessories
D3350,1900.5,J550,Collectibles
I5150,3072,F266,Beauty
H4390,2073.5,J307,Computers & Accessories
B27288,918.5,I18,Furniture
B30147,572.5,B479,Garden & Outdoors
B12868,662.5,G936,Apps & Games
B0690,457.5,H059,Clothing & Accessories
H8517,633.5,I606,Beauty
C7375,304,H005,Baby
E0148,768,H1,Electronics
B27933,779.5,C740,Furniture
E7740,768,G116,Apps & Games
G6160,3484.5,B2,Clothing & Accessories
I9308,2013,E535,Baby
F9880,636.5,J375,Electronics
B9309,316.5,E014,Beauty
I2737,384,J334,Garden & Outdoors
J4634,272,H979,Books
B03118,3808,D045,Computers & Accessories
H1169,691,E255,Collectibles
B10919,544,F916,Clothing & Accessories
G4990,1267,C814,Electronics
F2915,8659,E924,Clothing & Accessories
B17023,1084.5,F968,Furniture
B13956,957.5,F796,Collectibles
J4772,1434,B0412,Books
C1973,4025.5,J086,Electronics
H8036,348.5,B713,Garden & Outdoors
H2033,828.5,F251,Books
F6050,892.5,D544,Electronics
C1900,953.5,D647,Beauty
F6374,1408,G436,Computers & Accessories
B9088,36160,H551,Books
G832,1305.5,J670,Books
B17082,1753.5,F952,Electronics
D1701,2464,F760,Collectibles
B0804,671,F420,Books
B16489,907,B659,Computers & Accessories
F9569,1186.5,C786,Books
C2546,950,J897,Electronics
B427,512,D77,Baby
B29134,6442.5,B0375,Clothing & Accessories
B1465,576,D168,Baby
B7795,921.5,B588,Books
D5700,444.5,H291,Apps & Games
J3461,1017.5,G936,Baby
B30748,1334,H387,Collectibles
C8819,1273.5,I911,Garden & Outdoors
J3744,5728,G823,Collectibles
G8803,1146,D394,Baby
J5789,1376,H145,Baby
B17707,13545.5,J789,Beauty
H5226,1114.5,B859,Clothing & Accessories
B6827,1235,D113,Baby
J2963,1872,I834,Electronics
H9031,1566.5,I305,Apps & Games
E4004,6019,J852,Computers & Accessories
D0091,220.5,F416,Furniture
H5498,272,C874,Electronics
C3968,1177.5,G640,Electronics
J7567,1433.5,E21,Garden & Outdoors
F6789,201.5,B0037,Collectibles
E2208,8503,D184,Clothing & Accessories
I5542,1596.5,I402,Apps & Games
B03656,794.5,B0167,Computers & Accessories
B5240,38080,G740,Garden & Outdoors
F4876,185.5,D113,Clothing & Accessories
H2714,1987,C118,Books
H3007,31.5,B24,Computers & Accessories
B30680,1241.5,I251,Books
B14866,4128,B90,Clothing & Accessories
G1815,604.5,F666,Computers & Accessories
B29793,956.5,B246,Books
B5000,908.5,H069,Collectibles
B12754,1072,G575,Furniture
H0729,1612.5,C193,Apps & Games
B3923,895,C874,Furniture
E4244,223,G090,Clothing & Accessories
B14329,1033.5,F897,Clothing & Accessories
I4042,604.5,E396,Beauty
H2094,1756.5,B0118,Clothing & Accessories
H5039,887,B518,Apps & Games
H0046,15968,D651,Books
I6872,400,E309,Garden & Outdoors
C2475,4434,J606,Electronics
H010,563,J926,Apps & Games
H0003,2208,B0077,Collectibles
I1244,2013,E865,Beauty
H9810,901,C637,Beauty
G3661,5088,G823,Baby
D3432,2301,B2,Books
E7485,1280,I49,Electronics
B23466,1149,H621,Computers & Accessories
I1108,4089.5,I595,Computers & Accessories
H5571,515.5,F081,Apps & Games
B09184,316.5,I744,Furniture
B8691,432,I909,Furniture
B32566,153.5,E138,Books
B7716,1273.5,H85,Clothing & Accessories
F9333,3168,D35,Baby
D525,1760,E213,Electronics
B31322,659.5,E396,Clothing & Accessories
I6109,953.5,E169,Beauty
B32163,4298,B469,Books
G2300,8352,D593,Baby
B15267,1440,E472,Garden & Outdoors
C3729,313.5,I522,Computers & Accessories
I1879,220.5,F416,Books
B6143,160,E822,Beauty
H8538,5155,B455,Baby
F5942,1149,F472,Baby
C5042,17502,F403,Beauty
D6318,576,F427,Books
B14343,6364.5,E967,Books
E8778,810.5,C487,Baby
E0508,220.5,F300,Computers & Accessories
E4994,540.5,H863,Computers & Accessories
E6836,3424,G702,Clothing & Accessories
E6085,601.5,B0190,Collectibles
B6464,316.5,B308,Electronics
E7727,1676.5,G708,Garden & Outdoors
D840,844.5,J483,Books
B06585,54,E656,Computers & Accessories
B300,1904.5,F081,Computers & Accessories
F4313,8,F403,Books
B22538,2275,I395,Clothing & Accessories
B6608,41312,E049,Baby
I8919,540.5,H03,Clothing & Accessories
B29745,1275.5,H844,Collectibles
H416,2611,J008,Baby
D1900,604.5,G21,Beauty
B762,1238,F269,Apps & Games
D5931,240,C948,Computers & Accessories
C4865,57.5,B961,Apps & Games
I1626,764.5,H233,Computers & Accessories
B06399,1005,C521,Beauty
J0782,1031,E450,Apps & Games
H7660,432,I506,Furniture
G7187,4798,J789,Books
B4382,864,G393,Collectibles
B27307,684,C874,Clothing & Accessories
E0103,636.5,E036,Electronics
C1871,2102,D163,Garden & Outdoors
E8147,16864,C931,Beauty
H8109,1635,J007,Garden & Outdoors
B18238,80,H312,Beauty
D7412,572.5,F191,Beauty
G9736,1148.5,I578,Furniture
B24432,4704.5,B0400,Electronics
B02852,864,B0541,Garden & Outdoors
J88,860.5,F45,Electronics
B03541,617.5,F622,Furniture
B5268,1267,C996,Beauty
D2094,105.5,D588,Beauty
H9800,2473.5,I775,Computers & Accessories
B22590,2479,C455,Apps & Games
F6632,953.5,D635,Beauty
H4072,7488,E279,Apps & Games
B1600,14112,H192,Apps & Games
B21526,2236.5,C455,Baby
C0966,9609.5,F35,Garden & Outdoors
E4614,953.5,J565,Clothing & Accessories
J2627,313.5,F941,Collectibles
E8618,1164,F163,Computers & Accessories
B21130,428.5,H428,Computers & Accessories
F4316,2496,C45,Baby
B09562,291,I695,Clothing & Accessories
J0428,60.5,C31,Garden & Outdoors
C5395,444.5,D055,Baby
I5031,316.5,B24,Books
I3880,20544,J85,Apps & Games
B14468,76160,B422,Books
B20674,208,I411,Clothing & Accessories
J2786,220.5,G061,Furniture
B07145,417.5,D744,Electronics
G3418,1360,J041,Electronics
B06222,1581,H069,Electronics
I7061,17568,B0004,Books
E7676,2013,C637,Baby
I3445,1008.5,I481,Baby
C8126,5068.5,B0233,Beauty
H7602,704,C903,Collectibles
G4994,1765,H428,Books
B3210,3900.5,E998,Baby
C1724,828.5,C376,Beauty
H9955,556.5,J247,Apps & Games
B14004,252.5,B0355,Books
E8709,2556.5,B2,Computers & Accessories
D2744,1958,I966,Books
H5610,825.5,G835,Clothing & Accessories
B07111,1584,D163,Garden & Outdoors
G1816,1049.5,I522,Electronics
B24304,313.5,D744,Garden & Outdoors
B25562,2784,J587,Books
I5423,2528,H640,Beauty
J8751,979,F604,Apps & Games
D8093,508.5,G609,Electronics
B11202,573,I856,Books
B24872,732.5,D215,Books
H0187,889.5,B36,Garden & Outdoors
E0774,412.5,J441,Computers & Accessories
J5545,256,B804,Furniture
B21746,1276.5,G999,Collectibles
H9908,24032,B617,Computers & Accessories
F2072,412.5,E337,Clothing & Accessories
F9546,1180.5,F276,Baby
C5402,857.5,B546,Baby
B6691,2259,D045,Baby
B15842,22368,C427,Beauty
I6846,819,H640,Clothing & Accessories
I8519,25603,I765,Clothing & Accessories
B03493,844.5,F34,Collectibles
I2137,729.5,D635,Collectibles
B07222,535.5,E741,Furniture
H080,556.5,J839,Apps & Games
F6290,1869,J189,Collectibles
D5552,28236.5,E457,Garden & Outdoors
B7445,1216,H915,Apps & Games
B5514,633.5,C487,Apps & Games
G671,896,B0541,Electronics
B11008,792,I46,Books
B06006,400,I744,Baby
E7685,1065.5,C31,Furniture
B7459,669.5,J86,Garden & Outdoors
F849,3808,D755,Electronics
F1992,1638,G751,Clothing & Accessories
G9845,1604.5,B544,Collectibles
C1638,364.5,B384,Computers & Accessories
J2910,483.5,F609,Beauty
J3690,12182,D009,Beauty
B6332,41481.5,I915,Clothing & Accessories
B09061,1353.5,I556,Baby
B6759,729.5,J498,Baby
B26721,371.5,I956,Computers & Accessories
F2082,1033.5,I324,Beauty
E7228,7648,E693,Clothing & Accessories
H2407,857.5,H088,Furniture
D7676,1216,E616,Garden & Outdoors
E8788,1411,E088,Baby
B05625,7328,D990,Electronics
G5738,1593.5,G659,Books
I7469,953.5,F358,Computers & Accessories
I7744,294,B455,Apps & Games
I7318,1916.5,B163,Collectibles
H2731,4896,C874,Garden & Outdoors
B6352,123.5,J843,Computers & Accessories
B18186,953.5,C106,Computers & Accessories
F0308,1699,B301,Collectibles
B0054,4448,D24,Collectibles
H008,704,J770,Electronics
E6240,371.5,I406,Apps & Games
B02804,444.5,D055,Garden & Outdoors
B6923,1180.5,H916,Furniture
D631,284.5,E014,Electronics
C4166,1350.5,B741,Baby
B18422,1212.5,B0451,Apps & Games
I3481,4291,I353,Electronics
B04301,217.5,D544,Books
B15224,1212.5,B0097,Beauty
B23595,956.5,H881,Clothing & Accessories
B32831,444.5,J031,Baby
H2133,1020.5,G180,Beauty
B30489,1149,B364,Baby
J7333,476.5,F972,Collectibles
C589,1725,F299,Electronics
B8894,1120,F6,Apps & Games
G5519,486.5,D833,Apps & Games
E1379,918.5,B762,Books
G3075,2420.5,D534,Garden & Outdoors
H5275,176,G633,Computers & Accessories
H4439,726.5,H738,Furniture
F1059,8896,C128,Apps & Games
I5736,77472,C427,Furniture
F8266,918.5,D142,Computers & Accessories
F6501,13708.5,D593,Books
B11456,2468,B5,Baby
E0526,976,H124,Beauty
H280,732.5,J035,Collectibles
F2306,24.5,D544,Baby
B19749,412.5,H562,Furniture
E1744,3168,E76,Clothing & Accessories
B0851,1276.5,G186,Apps & Games
E0919,1120,G244,Collectibles
B18572,1113.5,D635,Garden & Outdoors
G9982,2112,G661,Garden & Outdoors
G161,1990,G55,Apps & Games
D7322,3139,D571,Clothing & Accessories
G6565,10080,D593,Furniture
H2924,4640,D184,Electronics
J3814,1987,I435,Furniture
I7575,1018.5,B0239,Baby
D1965,953.5,E631,Apps & Games
