id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
34309,11/15/2020 16:50,android,B007967,F7991,B21465,Google
34336,11/15/2020 16:51,android,B007967,F7991,B21465,FACEBOOK
24160,11/15/2020 12:44,android,B008000,H4418,E5411,linkedin
24216,11/15/2020 12:46,android,B008000,H4418,E5411,linkedin
41367,11/15/2020 19:21,android,B008035,C7823,B06866,FACEBOOK
21999,11/15/2020 11:49,android,B008050,I156,B6809,GOOGLE
22118,11/15/2020 11:51,android,B008050,I156,B6809,GOOGLE
22192,11/15/2020 11:53,android,B008050,I156,B6809,linkedin
22243,11/15/2020 11:54,android,B008050,I156,B6809,LinkedIn
22101,11/15/2020 11:51,android,B008050,I156,F2238,linkedin
22181,11/15/2020 11:53,android,B008050,I156,F2238,linkedin
22000,11/15/2020 11:49,android,B008050,I156,G131,FACEBOOK
511,11/15/2020 0:07,android,B008066,E1405,D0354,LinkedIn
687,11/15/2020 0:10,android,B008066,E1405,D0354,FACEBOOK
11235,11/15/2020 8:03,android,B008208,E324,J2583,FACEBOOK
10157,11/15/2020 7:31,android,B008218,E2132,B13676,Google
10179,11/15/2020 7:32,android,B008218,E2132,B13676,google
10283,11/15/2020 7:35,android,B008218,E2132,D5903,Google
10209,11/15/2020 7:33,android,B008218,E2132,D7095,facebook
9625,11/15/2020 7:15,android,B008218,E2132,F1757,google
10108,11/15/2020 7:29,android,B008218,E2132,F1757,youtube
10173,11/15/2020 7:31,android,B008218,E2132,F1757,Google
10183,11/15/2020 7:32,android,B008218,E2132,G8995,Google
42440,11/15/2020 19:38,android,B008223,D9702,B2019,YOUTUBE
42105,11/15/2020 19:33,android,B008223,D9702,E6627,GOOGLE
42429,11/15/2020 19:38,android,B008223,D9702,F1102,GOOGLE
42261,11/15/2020 19:35,android,B008223,D9702,F2957,youtube
42267,11/15/2020 19:36,android,B008223,D9702,I8440,Google
42422,11/15/2020 19:38,android,B008223,D9702,I8440,linkedin
42433,11/15/2020 19:38,android,B008223,D9702,I8440,youtube
10325,11/15/2020 7:37,android,B008231,G3566,B4546,google
6792,11/15/2020 4:04,android,B008307,G0213,B10374,linkedin
6931,11/15/2020 4:22,android,B008307,G0213,B17710,Google
6942,11/15/2020 4:24,android,B008307,G0213,B18830,Youtube
6707,11/15/2020 3:56,android,B008307,G0213,B24676,linkedin
6766,11/15/2020 4:01,android,B008307,G0213,B528,YOUTUBE
6821,11/15/2020 4:07,android,B008307,G0213,B6703,LinkedIn
6669,11/15/2020 3:50,android,B008307,G0213,C6909,LinkedIn
6893,11/15/2020 4:16,android,B008307,G0213,C6985,GOOGLE
6958,11/15/2020 4:26,android,B008307,G0213,D3053,linkedin
6729,11/15/2020 3:57,android,B008307,G0213,G6281,facebook
6906,11/15/2020 4:19,android,B008307,G0213,G7832,GOOGLE
6787,11/15/2020 4:03,android,B008307,G0213,G8968,google
6706,11/15/2020 3:55,android,B008307,G0213,H5754,google
41814,11/15/2020 19:29,android,B008310,D5133,B02637,google
41701,11/15/2020 19:27,android,B008310,D5133,B04035,LinkedIn
485,11/15/2020 0:07,android,B008535,E0279,I3426,facebook
28899,11/15/2020 14:50,android,B008633,G5361,B04035,LinkedIn
30056,11/15/2020 15:16,android,B008633,G5361,D1935,facebook
39759,11/15/2020 18:49,android,B008668,F6699,B21465,LinkedIn
37711,11/15/2020 18:08,android,B008769,I4825,B06866,Google
20916,11/15/2020 11:25,android,B00880,B1981,C5054,LinkedIn
21099,11/15/2020 11:29,android,B00880,B1981,G2062,FACEBOOK
20983,11/15/2020 11:27,android,B00880,B1981,I6761,FACEBOOK
29540,11/15/2020 15:05,android,B00883,E0250,B11996,facebook
40992,11/15/2020 19:15,android,B008915,H1258,I860,YOUTUBE
14813,11/15/2020 9:23,android,B009019,I7387,B29671,YOUTUBE
24722,11/15/2020 13:00,android,B009030,F886,H4902,GOOGLE
26096,11/15/2020 13:39,android,B009094,E1085,F7644,facebook
26071,11/15/2020 13:38,android,B009094,E1085,J6124,FACEBOOK
49449,11/15/2020 21:30,android,B009139,H919,B13763,Google
49524,11/15/2020 21:31,android,B009139,H919,J5847,Google
14958,11/15/2020 9:27,android,B009147,C8939,B4814,youtube
2074,11/15/2020 0:31,android,B00918,B2728,I3050,FACEBOOK
2087,11/15/2020 0:31,android,B00918,B2728,I3050,facebook
10621,11/15/2020 7:47,android,B009187,F2644,B0379,youtube
11236,11/15/2020 8:03,android,B009210,G9893,I9388,facebook
21149,11/15/2020 11:30,android,B009216,H7219,B25311,GOOGLE
20988,11/15/2020 11:27,android,B009216,H7219,H4529,FACEBOOK
35442,11/15/2020 17:17,android,B009234,B3445,B19516,Youtube
35610,11/15/2020 17:21,android,B009234,B3445,C8722,GOOGLE
35549,11/15/2020 17:19,android,B009234,B3445,F0045,Google
43813,11/15/2020 20:00,android,B009250,B9232,B29084,facebook
43827,11/15/2020 20:01,android,B009250,B9232,B29084,GOOGLE
43029,11/15/2020 19:46,android,B009250,B9232,B3552,FACEBOOK
43888,11/15/2020 20:02,android,B009250,B9232,B5619,linkedin
43586,11/15/2020 19:56,android,B009250,B9232,C6384,YOUTUBE
43139,11/15/2020 19:48,android,B009250,B9232,C6909,google
43550,11/15/2020 19:55,android,B009250,B9232,D8389,GOOGLE
42819,11/15/2020 19:43,android,B009250,B9232,E423,Youtube
43609,11/15/2020 19:57,android,B009250,B9232,F2351,FACEBOOK
43248,11/15/2020 19:50,android,B009250,B9232,F2416,LinkedIn
43484,11/15/2020 19:54,android,B009250,B9232,G4241,GOOGLE
43375,11/15/2020 19:53,android,B009250,B9232,H1978,Google
43211,11/15/2020 19:50,android,B009250,B9232,H6156,LinkedIn
43651,11/15/2020 19:57,android,B009250,B9232,H6168,linkedin
43402,11/15/2020 19:53,android,B009250,B9232,I1264,YOUTUBE
43060,11/15/2020 19:47,android,B009250,B9232,I1394,google
43892,11/15/2020 20:02,android,B009250,B9232,I9004,linkedin
40158,11/15/2020 18:58,android,B009273,C4777,I4704,Youtube
38425,11/15/2020 18:21,android,B009396,E7186,B13763,YOUTUBE
27872,11/15/2020 14:23,android,B009397,F6622,B11468,GOOGLE
27873,11/15/2020 14:23,android,B009397,F6622,B11468,facebook
27933,11/15/2020 14:25,android,B009397,F6622,B6959,LinkedIn
27839,11/15/2020 14:22,android,B009397,F6622,E4866,linkedin
27351,11/15/2020 14:09,android,B009397,F6622,E8334,youtube
27932,11/15/2020 14:25,android,B009397,F6622,F0965,google
28580,11/15/2020 14:42,android,B009397,F6622,F0965,Google
28586,11/15/2020 14:42,android,B009397,F6622,F0965,YOUTUBE
37791,11/15/2020 18:09,android,B009448,B8930,B13763,youtube
20936,11/15/2020 11:26,android,B009599,E8007,B24676,GOOGLE
20792,11/15/2020 11:22,android,B009599,E8007,F5096,Youtube
21058,11/15/2020 11:28,android,B009599,E8007,H9225,youtube
20831,11/15/2020 11:23,android,B009599,E8007,J8075,GOOGLE
49768,11/15/2020 21:35,android,B00967,J2509,B2208,Google
49612,11/15/2020 21:33,android,B00967,J2509,B22881,Youtube
49595,11/15/2020 21:33,android,B00967,J2509,D575,YOUTUBE
49550,11/15/2020 21:32,android,B00967,J2509,F298,FACEBOOK
49661,11/15/2020 21:34,android,B00967,J2509,H5356,youtube
18246,11/15/2020 10:27,android,B009681,C6300,B18262,youtube
17835,11/15/2020 10:19,android,B009688,B7547,B6627,Youtube
13503,11/15/2020 8:59,android,B009751,F0486,B0379,facebook
14545,11/15/2020 9:18,android,B009751,F0486,B0379,linkedin
46818,11/15/2020 20:53,android,B009867,I2130,E25,facebook
46595,11/15/2020 20:50,android,B009867,I2130,J2183,GOOGLE
46672,11/15/2020 20:51,android,B009867,I2130,J2183,Google
46348,11/15/2020 20:47,android,B009867,I2130,J5847,LinkedIn
38844,11/15/2020 18:29,android,B00991,B8453,B16055,Youtube
10180,11/15/2020 7:32,android,B009954,E5833,B15496,LinkedIn
9927,11/15/2020 7:23,android,B009954,E5833,B26580,Youtube
10032,11/15/2020 7:26,android,B009954,E5833,B6770,Google
10140,11/15/2020 7:30,android,B009954,E5833,B6770,facebook
10594,11/15/2020 7:46,android,B009954,E5833,C8096,google
10694,11/15/2020 7:49,android,B009954,E5833,F8365,linkedin
10622,11/15/2020 7:47,android,B009954,E5833,G8530,Google
10268,11/15/2020 7:35,android,B009954,E5833,H1066,google
10203,11/15/2020 7:33,android,B009954,E5833,I5949,google
10502,11/15/2020 7:43,android,B009954,E5833,I7006,youtube
46186,11/15/2020 20:44,android,B010,I5218,B13763,LinkedIn
1458,11/15/2020 0:22,android,B0100,G529,C9726,facebook
1574,11/15/2020 0:24,android,B0100,G529,H5754,FACEBOOK
1083,11/15/2020 0:16,android,B0100,G529,J1322,facebook
1277,11/15/2020 0:19,android,B0100,G529,J1322,youtube
3862,11/15/2020 1:11,android,B010133,H4054,D4482,google
3953,11/15/2020 1:13,android,B010133,H4054,J714,Google
16987,11/15/2020 10:05,android,B010193,B3901,H1406,FACEBOOK
36465,11/15/2020 17:42,android,B010198,I4117,H1406,Google
17930,11/15/2020 10:21,android,B010333,I1324,B10337,youtube
17979,11/15/2020 10:22,android,B010333,I1324,B10337,YOUTUBE
19562,11/15/2020 10:55,android,B010333,I1324,G6057,Google
18141,11/15/2020 10:24,android,B010333,I1324,I8784,linkedin
18117,11/15/2020 10:24,android,B010333,I1324,J0147,YOUTUBE
19511,11/15/2020 10:54,android,B010333,I1324,J8736,youtube
3057,11/15/2020 0:50,android,B010392,G0815,B10374,LinkedIn
17202,11/15/2020 10:09,android,B010538,F1489,B0379,YOUTUBE
17312,11/15/2020 10:11,android,B010538,F1489,B0379,Youtube
49993,11/15/2020 21:39,android,B010669,J2024,C0944,google
38632,11/15/2020 18:25,android,B01071,H2417,B9815,facebook
38677,11/15/2020 18:26,android,B01071,H2417,B9815,GOOGLE
2530,11/15/2020 0:39,android,B010719,B5806,B02765,FACEBOOK
43964,11/15/2020 20:03,android,B010901,F2291,B18798,GOOGLE
44069,11/15/2020 20:05,android,B010901,F2291,B18798,google
43820,11/15/2020 20:00,android,B010901,F2291,E4296,google
44060,11/15/2020 20:05,android,B010901,F2291,E7411,google
43447,11/15/2020 19:54,android,B010901,F2291,J2093,linkedin
13868,11/15/2020 9:06,android,B010976,C9941,B22657,YOUTUBE
12645,11/15/2020 8:40,android,B010976,C9941,D2475,linkedin
16212,11/15/2020 9:51,android,B011017,J830,B12271,YOUTUBE
16370,11/15/2020 9:54,android,B011017,J830,B12271,google
16401,11/15/2020 9:55,android,B011017,J830,B12271,facebook
17034,11/15/2020 10:06,android,B011017,J830,B7180,youtube
16209,11/15/2020 9:51,android,B011017,J830,C0172,LinkedIn
16390,11/15/2020 9:55,android,B011017,J830,C0172,FACEBOOK
16357,11/15/2020 9:54,android,B011017,J830,C1519,Google
17398,11/15/2020 10:12,android,B011017,J830,C485,Google
16571,11/15/2020 9:58,android,B011017,J830,C5595,youtube
16436,11/15/2020 9:56,android,B011017,J830,D8688,Youtube
17108,11/15/2020 10:07,android,B011017,J830,E8470,Youtube
16288,11/15/2020 9:52,android,B011017,J830,G3844,YOUTUBE
17265,11/15/2020 10:10,android,B011017,J830,G3844,LinkedIn
16687,11/15/2020 10:00,android,B011017,J830,I2916,linkedin
16830,11/15/2020 10:03,android,B011017,J830,I2916,LinkedIn
17141,11/15/2020 10:08,android,B011017,J830,I2916,Youtube
17482,11/15/2020 10:13,android,B011017,J830,I5533,LinkedIn
35097,11/15/2020 17:10,android,B011033,H6079,B13763,Youtube
48549,11/15/2020 21:16,android,B011037,H1359,B28782,FACEBOOK
37068,11/15/2020 17:57,android,B011112,I0326,B30934,youtube
36999,11/15/2020 17:55,android,B011112,I0326,D2821,LinkedIn
38959,11/15/2020 18:32,android,B011296,I476,B13763,facebook
49876,11/15/2020 21:37,android,B011300,I2570,G4835,facebook
28892,11/15/2020 14:50,android,B011312,D19,J0412,GOOGLE
17193,11/15/2020 10:08,android,B011361,H472,D0048,FACEBOOK
17007,11/15/2020 10:06,android,B011361,H472,F0091,FACEBOOK
19433,11/15/2020 10:53,android,B011561,D6684,I4704,GOOGLE
6799,11/15/2020 4:04,android,B011600,H3867,J7759,GOOGLE
38843,11/15/2020 18:29,android,B011640,E7652,B19695,youtube
38729,11/15/2020 18:27,android,B011640,E7652,H1466,Youtube
22904,11/15/2020 12:09,android,B011669,C361,B21465,FACEBOOK
25585,11/15/2020 13:25,android,B011753,G9443,H6717,Google
25629,11/15/2020 13:26,android,B011753,G9443,H6717,google
33674,11/15/2020 16:35,android,B011843,D1508,E6627,GOOGLE
33520,11/15/2020 16:32,android,B011843,D1508,H1406,facebook
43902,11/15/2020 20:02,android,B011920,G9389,B13763,LinkedIn
45381,11/15/2020 20:31,android,B01197,C5403,D0354,facebook
15356,11/15/2020 9:35,android,B012024,F9297,B962,youtube
15614,11/15/2020 9:40,android,B012024,F9297,B962,google
15905,11/15/2020 9:46,android,B012024,F9297,B962,youtube
20273,11/15/2020 11:10,android,B012041,G2193,C6383,GOOGLE
22242,11/15/2020 11:54,android,B0121,C0958,B08299,facebook
37153,11/15/2020 17:59,android,B012102,H2275,B9580,google
43774,11/15/2020 20:00,android,B012123,I1396,B13763,Youtube
43767,11/15/2020 19:59,android,B012123,I1396,J9270,youtube
44073,11/15/2020 20:05,android,B01238,E7462,B2173,Youtube
44016,11/15/2020 20:04,android,B01238,E7462,I8331,facebook
44057,11/15/2020 20:05,android,B01238,E7462,I8331,Google
26319,11/15/2020 13:44,android,B012399,H797,H2955,Youtube
40904,11/15/2020 19:13,android,B01241,H1061,B13763,FACEBOOK
44792,11/15/2020 20:20,android,B012417,E6547,I4704,youtube
28470,11/15/2020 14:40,android,B012441,D9743,B4748,google
28684,11/15/2020 14:45,android,B012441,D9743,E3978,LinkedIn
28406,11/15/2020 14:38,android,B012441,D9743,J3947,YOUTUBE
27346,11/15/2020 14:09,android,B012452,B478,B30844,FACEBOOK
2293,11/15/2020 0:34,android,B012459,H8846,D0354,facebook
2949,11/15/2020 0:48,android,B012459,H8846,H3934,FACEBOOK
2808,11/15/2020 0:44,android,B012459,H8846,H5317,facebook
35630,11/15/2020 17:21,android,B01250,C1415,B27900,youtube
35652,11/15/2020 17:22,android,B01250,C1415,B27900,LinkedIn
49416,11/15/2020 21:29,android,B012504,C4348,B00477,Youtube
35149,11/15/2020 17:11,android,B012538,G322,B11561,FACEBOOK
35168,11/15/2020 17:12,android,B012538,G322,B11561,LinkedIn
35325,11/15/2020 17:15,android,B012538,G322,B11561,google
47214,11/15/2020 20:58,android,B012574,H2626,B21764,Google
47498,11/15/2020 21:02,android,B012574,H2626,B5028,FACEBOOK
47609,11/15/2020 21:03,android,B012574,H2626,B5028,google
47707,11/15/2020 21:04,android,B012574,H2626,B5028,Google
47369,11/15/2020 21:00,android,B012574,H2626,C6384,facebook
47611,11/15/2020 21:03,android,B012574,H2626,D277,youtube
47635,11/15/2020 21:03,android,B012574,H2626,D2970,linkedin
38320,11/15/2020 18:19,android,B01268,G0600,F4546,FACEBOOK
38596,11/15/2020 18:24,android,B01268,G0600,G2495,google
29401,11/15/2020 15:01,android,B012680,C1747,B30585,youtube
29364,11/15/2020 15:00,android,B012680,C1747,C4166,LinkedIn
29367,11/15/2020 15:00,android,B012680,C1747,G9585,google
29376,11/15/2020 15:01,android,B012680,C1747,G9585,LinkedIn
44011,11/15/2020 20:04,android,B012788,F1282,B13763,google
30396,11/15/2020 15:24,android,B012976,I8088,B17580,linkedin
26950,11/15/2020 13:59,android,B012979,D0883,J2183,facebook
38610,11/15/2020 18:24,android,B013028,F8484,B06866,Google
27787,11/15/2020 14:21,android,B013046,B9547,C6512,facebook
27766,11/15/2020 14:21,android,B013046,B9547,D3748,facebook
27817,11/15/2020 14:22,android,B013046,B9547,D8580,youtube
27875,11/15/2020 14:23,android,B013046,B9547,I1141,Google
11307,11/15/2020 8:05,android,B013117,C8620,B24676,LinkedIn
20762,11/15/2020 11:21,android,B013136,D0563,B00524,YOUTUBE
20471,11/15/2020 11:14,android,B013136,D0563,B13763,Youtube
20726,11/15/2020 11:20,android,B013136,D0563,C2105,linkedin
20427,11/15/2020 11:13,android,B013136,D0563,J5847,facebook
48557,11/15/2020 21:16,android,B013197,I9189,E0001,YOUTUBE
37913,11/15/2020 18:11,android,B013348,H0347,I860,linkedin
1731,11/15/2020 0:26,android,B01349,F3693,D3748,linkedin
1465,11/15/2020 0:22,android,B01349,F3693,I3993,YOUTUBE
1795,11/15/2020 0:27,android,B01349,F3693,I860,google
42191,11/15/2020 19:34,android,B013579,B4475,B13763,facebook
44455,11/15/2020 20:13,android,B01374,B301,B13763,youtube
32509,11/15/2020 16:06,android,B013827,B5934,B09515,LinkedIn
32285,11/15/2020 16:01,android,B013827,B5934,B10562,Youtube
32309,11/15/2020 16:02,android,B013827,B5934,C1384,Google
32765,11/15/2020 16:12,android,B013827,B5934,D0050,GOOGLE
32277,11/15/2020 16:01,android,B013827,B5934,D2903,google
32717,11/15/2020 16:11,android,B013827,B5934,D553,LinkedIn
32184,11/15/2020 15:59,android,B013827,B5934,D7845,Google
32206,11/15/2020 16:00,android,B013827,B5934,D7845,YOUTUBE
31784,11/15/2020 15:51,android,B013827,B5934,D8110,google
31578,11/15/2020 15:47,android,B013827,B5934,D8441,google
31535,11/15/2020 15:46,android,B013827,B5934,D91,linkedin
31759,11/15/2020 15:51,android,B013827,B5934,D91,GOOGLE
32587,11/15/2020 16:08,android,B013827,B5934,F1723,LinkedIn
32311,11/15/2020 16:02,android,B013827,B5934,F9733,YOUTUBE
32661,11/15/2020 16:09,android,B013827,B5934,H9580,Youtube
32702,11/15/2020 16:10,android,B013827,B5934,H9580,Youtube
31636,11/15/2020 15:48,android,B013827,B5934,I8942,facebook
46739,11/15/2020 20:52,android,B013980,C7748,B03394,LinkedIn
46749,11/15/2020 20:52,android,B013980,C7748,F2074,LinkedIn
46838,11/15/2020 20:53,android,B013980,C7748,I577,YOUTUBE
46870,11/15/2020 20:53,android,B013980,C7748,I577,GOOGLE
33336,11/15/2020 16:27,android,B014032,F3899,B00477,google
33407,11/15/2020 16:29,android,B014032,F3899,H1877,linkedin
37043,11/15/2020 17:56,android,B014138,E5814,B23570,FACEBOOK
38421,11/15/2020 18:21,android,B014138,E5814,B23570,FACEBOOK
13616,11/15/2020 9:01,android,B014166,E7186,I860,YOUTUBE
5600,11/15/2020 2:19,android,B014264,G8539,C9402,youtube
45454,11/15/2020 20:32,android,B014326,D5279,B751,Youtube
45551,11/15/2020 20:34,android,B014326,D5279,B751,LinkedIn
45379,11/15/2020 20:31,android,B014326,D5279,D2827,facebook
29881,11/15/2020 15:12,android,B014356,B5719,B31433,YOUTUBE
29983,11/15/2020 15:14,android,B014356,B5719,D536,linkedin
29787,11/15/2020 15:10,android,B014356,B5719,F1227,linkedin
30010,11/15/2020 15:15,android,B014356,B5719,H4529,linkedin
35907,11/15/2020 17:28,android,B014363,I0399,C0260,youtube
35802,11/15/2020 17:26,android,B014363,I0399,F5425,linkedin
35858,11/15/2020 17:27,android,B014363,I0399,F5425,YOUTUBE
35668,11/15/2020 17:22,android,B014363,I0399,J3600,Youtube
30589,11/15/2020 15:29,android,B014377,C7674,E25,Google
6489,11/15/2020 3:29,android,B014481,E0754,B09074,linkedin
6445,11/15/2020 3:24,android,B014481,E0754,B14921,LinkedIn
6400,11/15/2020 3:19,android,B014481,E0754,B24441,facebook
6563,11/15/2020 3:35,android,B014481,E0754,B24441,Google
11646,11/15/2020 8:14,android,B014502,H1811,B00477,facebook
11691,11/15/2020 8:15,android,B014502,H1811,B6627,linkedin
11699,11/15/2020 8:16,android,B014502,H1811,B6627,google
34517,11/15/2020 16:55,android,B014570,B6894,D923,GOOGLE
30794,11/15/2020 15:32,android,B014571,E3419,E4958,FACEBOOK
12140,11/15/2020 8:28,android,B014607,H4563,I9373,FACEBOOK
12173,11/15/2020 8:29,android,B014607,H4563,I9373,linkedin
842,11/15/2020 0:12,android,B014689,H3618,G8083,FACEBOOK
37268,11/15/2020 18:01,android,B01481,E9257,E2881,YOUTUBE
10208,11/15/2020 7:33,android,B014815,G6011,B13644,linkedin
10286,11/15/2020 7:36,android,B014815,G6011,B13644,FACEBOOK
33929,11/15/2020 16:41,android,B014950,G1676,C8034,Youtube
44704,11/15/2020 20:18,android,B014960,I772,B13763,GOOGLE
9345,11/15/2020 7:07,android,B014987,B9407,B5757,Youtube
36910,11/15/2020 17:53,android,B01501,E5425,H2955,Google
36920,11/15/2020 17:53,android,B01501,E5425,H2955,facebook
581,11/15/2020 0:08,android,B015113,F2273,F1839,LinkedIn
42226,11/15/2020 19:35,android,B015266,H6031,B03403,YOUTUBE
42409,11/15/2020 19:37,android,B015266,H6031,B07661,YOUTUBE
42184,11/15/2020 19:34,android,B015266,H6031,C5660,YOUTUBE
42299,11/15/2020 19:36,android,B015266,H6031,H3805,GOOGLE
21841,11/15/2020 11:45,android,B015319,F0151,B0379,youtube
13979,11/15/2020 9:08,android,B015346,B2779,D2821,Youtube
14193,11/15/2020 9:12,android,B015346,B2779,E530,GOOGLE
14001,11/15/2020 9:09,android,B015346,B2779,F1898,FACEBOOK
14026,11/15/2020 9:09,android,B015346,B2779,F1898,YOUTUBE
14099,11/15/2020 9:10,android,B015346,B2779,H4056,facebook
14175,11/15/2020 9:12,android,B015346,B2779,H4056,LinkedIn
46914,11/15/2020 20:54,android,B015352,C6630,D9095,Google
48599,11/15/2020 21:16,android,B015352,C6630,D9095,facebook
37468,11/15/2020 18:04,android,B015460,G9239,B26580,youtube
44458,11/15/2020 20:13,android,B01548,G9014,B16647,FACEBOOK
36448,11/15/2020 17:41,android,B015490,E2171,B03502,youtube
36525,11/15/2020 17:44,android,B015490,E2171,B03502,google
36638,11/15/2020 17:46,android,B015490,E2171,B03502,Google
36337,11/15/2020 17:39,android,B015490,E2171,B04035,GOOGLE
36660,11/15/2020 17:47,android,B015490,E2171,B04035,youtube
36467,11/15/2020 17:42,android,B015490,E2171,D1143,LinkedIn
36619,11/15/2020 17:46,android,B015490,E2171,D1143,Youtube
36501,11/15/2020 17:43,android,B015490,E2171,I860,Youtube
36618,11/15/2020 17:46,android,B015490,E2171,I860,LinkedIn
23189,11/15/2020 12:17,android,B015526,I8099,D2576,GOOGLE
23171,11/15/2020 12:16,android,B015526,I8099,G4835,LinkedIn
27381,11/15/2020 14:10,android,B015565,I3213,B00477,LinkedIn
29761,11/15/2020 15:09,android,B015601,J523,B13763,facebook
29921,11/15/2020 15:13,android,B015601,J523,D5963,linkedin
29962,11/15/2020 15:14,android,B015601,J523,D5963,Youtube
30132,11/15/2020 15:17,android,B015601,J523,D5963,linkedin
